02777_01, 5
02778_01, 34
02779_01, 22
02781_01, 2
02782_01, 27
02783_01, 33
02784_01, 27
02786_01, 191
02788_01, 224
02789_01, 29
02790_03, 140
02791_01, 8
02792_01, 14
02794_01, 30
02795_01, 7
02796_05, 215
02797_01, 11
02798_01, 250
02800_01, 2
02801_01, 26
02802_01, 713
02803_01, 285
02803_03, 43
02807_01, 134
02808_01, 72
02809_01, 70
02809_02, 100
02810_01, 19
02811_04, 133
02813_01, 1
02814_02, 1
02815_01, 59
02816_01, 17
02818_01, 2
02821_04, 1
02822_01, 9
02823_01, 10
02828_01, 30
02831_01, 38
02832_02, 250
02833_01, 10
02834_04, 3
02835_01, 48
02837_01, 1
02840_01, 11
02841_01, 15
02843_01, 12
02844_01, 55
02845_01, 103
02846_01, 27
02847_01, 263
02851_01, 1
02852_01, 3
02853_01, 1
02853_09, 1
02854_01, 1
02855_01, 25
02857_01, 87
02859_01, 2
02861_01, 45
02863_01, 31
02865_05, 27
02867_01, 1
02868_01, 18
02869_03, 6
02870_01, 200
02870_06, 7
02872_01, 79
02875_01, 46
02876_01, 126
02878_01, 36
02879_01, 1343
02879_05, 2
02879_06, 10
02880_10, 6
02880_12, 12
02882_01, 30
02883_01, 22
02885_01, 173
02891_01, 12
02892_01, 7
02893_01, 2
02894_01, 21
02894_02, 29
02899_01, 10
02900_01, 27
02905_01, 15
02911_01, 7
02914_01, 214
02915_01, 31
02919_01, 756
02921_01, 1
02923_01, 24
02924_01, 105
02929_01, 71
02929_02, 20
02930_01, 75
02931_01, 29
02934_02, 2
02935_02, 1
02937_01, 15
02939_01, 1
02940_01, 3
02942_01, 109
02945_02, 35
02948_01, 1
02949_01, 4
02950_01, 35
02952_01, 21
02953_01, 1
02961_01, 11
02962_01, 2
02963_01, 9
02964_01, 37
02965_01, 250
02966_01, 12
02967_01, 52
02968_01, 33
02969_01, 3
02970_01, 18
02971_01, 25
02972_01, 10
02977_01, 5
02977_02, 23
02978_01, 2
02979_01, 1
02980_05, 1
02981_01, 2
02982_01, 2
02983_01, 15
02986_01, 1
02992_03, 1
02993_01, 1
02995_01, 3
03000_01, 8
03001_01, 4
03003_02, 2
03009_01, 132
03011_01, 11
03013_01, 10
03014_01, 402
03016_01, 11
03017_01, 1
03018_01, 5
03020_01, 7
03021_01, 7
03022_01, 2
03023_01, 1
03027_01, 9
03029_01, 8
03032_01, 11
03033_01, 1
03038_01, 22
03038_02, -9
03061_01, 8
DEN0008, 1500
DEN0013, 4
DEN0062, 765
DEN0063, 102
DEN0064, 9
DEN0101, 4
DEN0125, 13009
DEN0130, 5000
DEN0163, 6
DEN0164, 6
DEN0169, 20
DEN0170, 20
DEN0171, 2
DEN0172, 8
DEN0173, 10
DEN0174, 3
DEN0175, 3
DEN0176, 250
DEN0177, 2
DEN0178, 12
DEN0179, 2
DEN0180, 3
EQU006, 100
EQU007, 1
IMP0001, 94
IMP0002, 15000
LAB0007, 1
LAB0008, 60
LAB0013, 980
LAB0014, 21000
LAB0021, 2500
LAB0023, 1860
LAB0062, 4
LAB0065, 500
LAB0066, 181
LAB0067, 26
LAB0068, 3
LAB0069, 590
LAB0070, 2
LAB0071, 6
LAB0072, 4
LAB0073, 3
LAB0074, 141
LAB0075, 90
LAB0076, 450
LAB0077, 250
LAB0078, 3
LAB0079, 10
LAB0080, 100
LAB0081, 100
LAB0082, 2
LAB0083, 3
LAB0089, 2
LAB0090, 100
LAB0091, 25
LAB0092, 25
LAB1098, 100
LAB1099, 22
LAB1100, 700
LAB1101, 550
LAB1102, 350
LAB1103, 100
LAB1104, 70
LAB1105, 10
LAB1106, 10
LAB1108, 1
LAB1109, 900
LAB1110, 1
LAB1111, 2
LAB1112, 5
LIM0001, 241
LIM0002, 43
LIM0003, 236
LIM0004, 739
LIM0005, 68
LIM0006, 87
LIM0007, 354
LIM0009, 148
LIM0012, 8
LIM0013, 11
LIM0023, 9
LIM0024, 180
LIM0028, 70
LIM0030, 49
LIM0032, 56
LIM0035, 12
MAT0001, 68000
MAT0002, 30000
MAT0003, 3
MAT0004, 4
MAT0025, 200
MAT0031, 11000
MAT0032, 69500
MAT0039, 2700
MAT0040, 18000
MAT0041, 39000
MAT0048, 1
MAT0049, 36
MAT0051, 2503
MAT0053, 3900
MAT0054, 450
MAT0057, 8
MAT0061, 13
MAT0062, 23
MAT0063, 28
MAT0064, 38
MAT0065, 2302
MAT0074, 20
MAT0105, 20
MAT0115, 3003
MAT0116, 1000
MAT0118, 3600
MAT0119, 5006
MAT0124, 600
MAT0125, 1000
MAT0129, 119
MAT0130, 112
MAT0131, 126
MAT0139, 50
MAT0140, 115
MAT0141, 62
MAT0142, 150
MAT0143, 5
MAT0151, 40
MAT0153, 88
MAT0195, 350
MAT0196, 15
MAT0200, 68
MAT0212, 55
MAT0217, 2
MAT0219, 540
MAT0225, 1
MAT0240, 35
MAT0244, 15
MAT0245, 15
MAT0256, 15
MAT0263, 15
MAT0267, 10
MAT0268, 30
MAT0269, 15
MAT0270, 15
MAT0274, 20
MAT0275, 20
MAT0276, 35
MAT0282, 20
MAT0283, 15
MAT0292, 20
MAT0298, 20
MAT0299, 20
MAT0300, 24
MAT0305, 35
MAT0306, 15
MAT0310, 20
MAT0311, 20
MAT0313, 15
MAT0315, 35
MAT0316, 35
MAT0328, 101
MAT0335, 264
MAT0337, 156
MAT0343, 27000
MAT0344, 150
MAT0345, 600
MAT0353, 48
MAT0354, 17
MAT0363, 2000
MAT0366, 3435
MAT0368, 60000
MAT0379, 115
MAT0380, 569
MAT0384, 3
MAT0395, 31
MAT0399, 15015
MAT0400, 100
MAT0401, 150
MAT0402, 28
MAT0403, 190
MAT0404, 15
MAT0405, 275
MAT0412, 15
MAT0413, 2
MAT0414, 45
MAT0419, 50
MAT0421, 85
MAT0426, 5
MAT0441, 20
MAT0449, 27
MAT0457, 8
MAT0460, 19
MAT0461, 90
MAT0462, 269
MAT0463, 40
MAT0464, 30
MAT0465, 29
MAT0466, 43
MAT0467, 103
MAT0468, 58
MAT0469, 607
MAT0470, 68
MAT0471, 276
MAT0473, 115
MAT0474, 120
MAT0475, 110
MAT0476, 30
MAT0496, 15
MAT0508, 3
MAT0509, 3
MAT0510, 3
MAT0516, 12000
MAT0517, 6000
MAT0518, 16750
MAT0523, 20
MAT0525, 16
MAT0526, 2130
MAT0548, 19
MAT0552, 6
MAT0573, 1200
MAT0584, 1
MAT0611, 60
MAT0624, 48
MAT0625, 5
MAT0626, 8
MAT0628, 300
MAT0629, 129
MAT0647, 6
MAT0648, 500
MAT0650, 402
MAT0655, 3575
MAT0659, 37
MAT0665, 500
MAT0680, 30
MAT0701, 4000
MAT0703, 6600
MAT0704, 36
MAT0705, 36
MAT0707, 26
MAT0708, 486
MAT0709, 414
MAT0712, 378
MAT0714, 36
MAT0715, 219
MAT0732, 1550
MAT0733, 1050
MAT0742, 1057
MAT0744, 10
MAT0746, 75
MAT0748, 11050
MAT0749, 1201
MAT0753, 115
MAT0754, 390
MAT0755, 10
MAT0756, 2
MAT0760, 340
MAT0764, 130
MAT0775, 21400
MAT0782, 36
MAT0783, 144
MAT0784, 36
MAT0785, 36
MAT0798, 100
MAT0799, 155
MAT0802, 2
MAT0803, 288
MAT0812, 30
MAT0813, 10
MAT0814, 60
MAT0815, 1
MAT0817, 33
MAT0819, 240
MAT0821, 152
MAT0900, 3
MAT0902, 370
MAT0903, 128
MAT0912, 500
MAT0913, 750
MAT0916, 50
MAT0917, 670
MAT0919, 1541
MAT0923, 20
MAT0924, 25
MAT0925, 30
MAT0977, 10
MAT0981, 700
MAT0982, 8500
MAT0983, 66600
MAT0984, 51200
MAT0985, 5900
MAT0986, 12
MAT0987, 7
MAT0993, 2500
MAT10100, 5
MAT1021, 30
MAT1022, 20
MAT1048, 5
MAT1049, 5
MAT1050, 5
MAT1065, 2
MAT1067, 3
MAT1069, 54
MAT1070, 48
MAT1079, 40
MAT1080, 109
MAT1081, 3
MAT1082, 43
MAT1083, 159
MAT1084, 3
MAT1085, 3
MAT1086, 3
MAT1087, 6
MAT1088, 4
MAT1089, 2
MAT1090, 7
MAT1091, 6
MAT1092, 500
MAT1093, 216
MAT1094, 36
MAT1097, 36
MAT1099, 30
MAT1101, 7
MAT1102, 2
MAT1104, 36
MAT1105, 396
MAT1108, 700
MAT1109, 2
MAT1110, 396
MAT1148, 7
MAT1149, 5
MAT2001, 850
MAT2005, 6100
MAT2010, 8
MAT2011, 4
MAT2012, 2
MAT2013, 4
MAT2014, 10
MAT2015, 2
MAT2016, 4
MAT2017, 4
MAT2018, 2
MAT2019, 6
MAT2020, 2
MAT2021, 18
MAT2022, 4
MAT2023, 4
MAT2027, 10
MAT2029, 1
MAT2038, 144
MAT2039, 36
MAT2040, 36
MAT2041, 36
MAT2042, 20
MAT2043, 3
MAT2044, 12
MAT2045, 1
MAT2046, 36
MAT2047, 36
MAT2048, 72
MAT2049, 180
MAT2050, 216
MAT2054, 300
MAT2057, 1
MAT2058, 1
MAT2059, 20
MAT2060, 20
MAT2061, 20
MAT2062, 10
MAT2063, 3
MAT2064, 3
MAT2066, 1
MAT2067, 150
MAT2068, 4
MAT2069, 500
MAT2070, 2
MAT2071, 288
MAT2074, 50
MAT2075, 50
MAT2076, 2
MAT2077, 36
MAT2081, 20
MAT2082, 25
MAT2083, 35
MAT2084, 25
MAT2085, 50
MAT2086, 14
MAT2090, 400
MAT2091, 1500
MAT2095, 1
MAT2096, 1
MAT2097, 250
MAT2098, 10
MAT2099, 200
MAT2101, 900
MAT2102, 2
MAT2103, 3
MAT2104, 2
MAT2107, 2
MAT2108, 2
MAT2109, 1
MAT2115, 1
MAT2116, 5
MAT2117, 5
MAT2118, 5
MAT2119, 5
MAT2124, 1
MAT2125, 130
MAT2126, 72
MAT2127, 10
MAT2128, 10
MAT2129, 15
MAT2130, 15
MAT2131, 30
MAT2132, 15
MAT2133, 6
MAT2134, 15
MED0518, 300
MED0726, -6
MED0992, 100
MED0993, 500
MED0994, 100
MED1001, 80
MED1002, 100
MED1010, 200
MED1013, 20
MED1017, 37
MED1018, 1200
MED1023, 30
MED1024, 40
MED1027, 8
MED1030, 112
MED1031, 80
MED1039, 770
MED1048, 1000
MED1050, 90
MED1051, 10
MED1054, 180
MED1055, 15
MED1057, 40
MED1058, 60
MED1064, 24
MED1067, 60
MED1071, 12
MED1075, 4
MED1077, 37
MED1078, 10
MED1079, 14
MED1081, 10
MED1087, 200
MED1089, 43
MED1092, 5
MED1095, 3
MED1101, 60
MED1104, 60
MED1106, 5
MED1109, 200
MED1112, 80
MED1116, 20
MED1118, 15
MED1120, 2500
MED1121, 200
MED1122, 20
MED1130, 1200
MED1132, 54
MED1133, 50
MED1135, 3
MED1141, 540
MED1146, 25
MED1147, 10
MED1148, 60
MED1159, 25
MED1161, 50
MED1163, 6
MED1165, 55
MED1176, 17
MED1190, 60
MED1193, 6
MED1208, 729
MED1213, 5
MED1217, 40
MED1218, 800
MED1220, 240
MED1222, 450
MED1225, 2
MED1231, 40
MED1232, 30
MED1234, 10
MED1237, 26
MED1238, 50
MED1243, 750
MED1247, 75
MED1248, 4
MED1255, 60
MED1260, 150
MED1267, 30
MED1269, 1700
MED1271, 700
MED1272, 30
MED1273, 70
MED1277, 4
MED1279, 5
MED1280, 45
MED1281, 18
MED1283, 5
MED1293, 30
MED1294, 80
MED1295, 150
MED1297, 105
MED1298, 200
MED1299, 140
MED1310, 20
MED1311, 1725
MED1314, 2
MED1330, 340
MED1333, 116
MED1354, 300
MED1355, 14
MED1356, 200
MED1376, 150
MED1377, 531
MED1378, 25
MED1379, 40
MED1380, 270
MED1383, 112
MED1388, 56
MED1389, 280
MED1390, 120
MED1391, 280
MED1392, 180
MED1394, 3
MED1500, 30
MED1701, 10
MED1714, 3
MED1717, 100
MED1718, 15
MED1719, 100
MED1720, 150
MED1722, 70
MED1724, 1
MED1730, 100
MED1731, 140
MED1734, 112
MED1735, 240
MED1736, 168
MED1737, 3
MED1738, 1
MED1739, 196
MED1740, 300
MED1741, 90
MED1742, 240
MED1743, 150
MED1744, 60
MED1745, 150
MED1746, 50
MED1747, 300
MED1748, 90
MED1749, 50
MED1750, 50
MED1751, 48
MED1752, 25
MED1753, 6
MED1754, 50
MED1756, 40
OBS0300, 5
OBS0420, 15
PAP0001, 21
PAP0002, 5
PAP0003, 45
PAP0004, 2
PAP0007, 100
PAP0008, 10
PAP0009, 6
PAP0010, 98
PAP0011, 211
PAP0012, 52
PAP0013, 2
PAP0014, 36
PAP0015, 36
PAP0016, 40
PAP0017, 230
PAP0018, 205
PAP0019, 120
PAP0020, 85
PAP0022, 570
PAP0023, 3
PAP0024, 24
PAP0025, 105
PAP0026, 100
PAP0027, 22
PAP0028, 1329
PAP0029, 93
PAP0030, 16
PAP0031, 5
PAP0032, 7
PAP0034, 27
PAP0035, 16
PAP0036, 5
PAP0037, 9
PAP0042, 5
PAP0045, 1
PAP0052, 3
PAP0054, 2
PAP0055, 86
PAP0056, 34
PAP0057, 21
PAP0058, 56
PAP0060, 10
PAP0061, 15
PAP0063, 1
PAP0064, 194
PAP0066, 25
PAP0067, 100
PAP0068, 5
PAP0069, 52
PAP0071, 48
PAP0073, 6
PAP0075, 294
PAP0077, 120
PAP0078, 37
PAP0079, 23
PAP0080, 21
PAP0085, 43
PAP0086, 3
PAP0088, 704
PAP0089, 742
PAP0090, 48
PAP0091, 48
PAP0096, 29
PAP0101, 500
PAP0102, 5
PAP0104, 15
PAP0105, 28
PAP0106, 5
PAP0110, 29
PAP0111, 17
PAP0112, 4
PAP0115, 250
PAP0116, 16
PAP0120, 5
PAP0121, 4
PAP0122, 4
PAP0123, 6
PAP0124, 3
PAP0125, 2
PAP0126, 8
PAP0127, 177
PAP0128, 2
PAP0129, 27
PAP0130, 22
PAP0131, 72
PAP0132, 72
PAP0133, 350
PAP0134, 22
PAP0135, 16
PAP0136, 29
PAP0137, 75
PAP0138, 1
PAP0139, 300
PAP0140, 3
PAP0141, 9
PAP0142, 5
PAP0143, 3
PAP0144, 12
PAP0145, 15
PAP0146, 110
PAP0147, 310
PAP0148, 3
PAP0149, 4
PAP0150, 1
PAP0151, 5
PAP0152, 32
PAP0153, 7
PAP0154, 10
PAP0155, 3
PAP0156, 4
PAP0157, 2
PAP0158, 1
PAP0159, 25
PAP0160, 250
PAP0161, 4
PAP0162, 5
PAP0163, 1
PAP0164, 1
PAP0165, 3
PAP0166, 1
PAP0167, 1
PAP0168, 1
PAP0169, 1
PAP0170, 8
PAP0171, 5
PAP0172, 3
PAP0173, 5
PAP0176, 4
PAP0177, 450
PAP0178, 7
PAP0179, 12
PAP0180, 1
PAP0181, 12
PAP0182, 3
PAP0183, 53
PAP0184, 5
PAP0185, 10
PAP0186, 20
PAP0187, 60
PAP0188, 3
PAP0189, 3
PAP0190, 5
PAP0191, 5
PAP0192, 2
PAP0193, 2
PAP0194, 2
PAP0197, 700
PAP0198, 6
PAP0199, 1
PAP0202, 1
PAP0203, 1
PAP0204, 1
PAP0205, 1
PAP0206, 4
PAP0207, 20
PAP0208, 8
SIN0001, 1
